Time,xPos,yPos,zPos,u,w,q,theta,Elevator Angle
3.900173903,-7.839653777,0.069056643,1.530266156,-0.079687984,-0.019572289,0.103427689,0.09027099,8.813221479
3.908276081,-7.840036747,0.069807457,1.529807725,-0.06175203,0.029190618,0.038687265,0.090593384,8.263382247
3.916936874,-7.840116677,0.068990229,1.530548729,-0.069199545,-0.005139826,0.007118006,0.090652701,8.114206478
3.925134897,-7.840312823,0.068753005,1.530869834,-0.072160519,-0.015634371,-0.012895873,0.090545235,7.991444091
3.933554888,-7.840672481,0.069101885,1.53076257,-0.046651257,0.039315498,-0.040586747,0.090207012,7.589139461
3.941787958,-7.840940896,0.069006049,1.530973843,-0.060704312,-0.012420447,-0.04355521,0.089844052,7.649227895
3.950181007,-7.841175788,0.068782659,1.531275124,-0.056695468,-0.004448679,-0.029181652,0.089600872,7.698405522
3.958920002,-7.84156266,0.069062474,1.531217251,-0.047752312,0.013651799,-0.046590519,0.089212618,7.482496053
3.966727972,-7.841918071,0.069053205,1.531357349,-0.046360547,0.006512901,-0.013055425,0.089103822,7.69711191
3.975795031,-7.842285114,0.069074268,1.531487167,-0.058742647,-0.030565562,-0.019715121,0.08893953,7.731770297
3.98368597,-7.842761454,0.069503831,1.531325199,-0.053943721,-0.013763122,-0.029760312,0.088691527,7.604674906
3.991834879,-7.843125743,0.069166607,1.531754856,-0.044133642,0.008142862,-0.032367249,0.0884218,7.492889601
4.000355959,-7.843628305,0.0694696,1.531727128,-0.048773678,0.002291261,-0.007153807,0.088362185,7.69210029
4.008458853,-7.844158425,0.069880748,1.531594269,-0.053028706,-0.007594741,0.001637531,0.088375831,7.784464639
4.016824007,-7.844644244,0.069720856,1.53189984,-0.041829549,0.021559269,0.032590678,0.08864742,7.935921647
4.025142908,-7.845281271,0.070326861,1.531607571,-0.063768454,-0.030833797,0.082611047,0.089335845,8.496877852
4.033429861,-7.845748107,0.070131449,1.531899193,-0.100449312,-0.129620261,0.083630224,0.090032764,8.836270524
4.042182922,-7.846255839,0.069920497,1.532242809,-0.05479986,-0.005438264,0.104888167,0.090906832,8.71398768
4.050762892,-7.846878189,0.070197475,1.532146483,-0.135748736,-0.224199981,0.062632319,0.091428768,9.073343515
4.058534861,-7.847470066,0.070174469,1.532348573,-0.090869418,-0.111104377,0.109536589,0.092341573,9.139442188
4.066804886,-7.84799479,0.069703824,1.532850516,-0.188817334,-0.369291612,0.077403397,0.092986601,9.702515872
4.075003862,-7.848779382,0.070401096,1.532488036,0.280351468,0.807419942,0.14954824,0.094232837,6.836957593
4.083500862,-7.849384943,0.070277914,1.532729863,-0.016611607,0.040964266,0.047120223,0.094625505,8.371245552
4.091920853,-7.850059993,0.070422689,1.532752752,-0.030725143,0.003067737,0.08558231,0.095338691,8.799671186
4.099943876,-7.85075246,0.07075877,1.532618054,-0.029820221,-0.004141673,0.051187624,0.095765254,8.597712541
4.108368874,-7.851264579,0.070299374,1.533072478,-0.040735749,-0.036540758,0.038510868,0.096086178,8.620771929
4.116819859,-7.851848359,0.070227294,1.533215135,-0.04424259,-0.050341718,0.046865493,0.096476724,8.738860601
4.125015974,-7.852454501,0.070241448,1.533280453,-0.025963805,-0.021969555,0.00778403,0.096541591,8.349610144
4.133496046,-7.852958393,0.069846162,1.533647073,-0.023313416,-0.022689891,0.035189726,0.096834839,8.545410761
4.141808987,-7.853605052,0.070204566,1.53342477,-0.012742537,-0.003697816,0.017669692,0.096982086,8.363171981
4.150251865,-7.85413955,0.070006379,1.533620472,-0.013681915,-0.010032627,0.046189293,0.097366997,8.599334223
4.158369064,-7.854709967,0.070179398,1.533525611,-0.008413627,-0.003340807,0.012901601,0.09747451,8.344598777
4.166681051,-7.855297061,0.07049213,1.533341485,-0.019856858,-0.03887212,-0.020392629,0.097304572,8.189991953
4.175513983,-7.855713755,0.070187089,1.533632761,-0.011404747,-0.01939465,0.015828973,0.09743648,8.387233195
4.183510065,-7.856208297,0.070493724,1.533484286,-0.0134055,-0.029843065,0.01340888,0.097548221,8.397216051
4.191716909,-7.856675547,0.070715196,1.533405086,-0.00576114,-0.009818202,0.022894221,0.097739006,8.421348874
4.200093985,-7.857082036,0.070750573,1.533482945,-0.022011088,-0.054849499,-0.034758893,0.097449348,8.124402582
4.20833993,-7.857471671,0.070898151,1.533502625,-0.000163103,0.004719324,0.002577287,0.097470826,8.218244455
4.216805935,-7.857936634,0.071426792,1.533205438,-0.008186887,-0.020299544,-0.027803474,0.09723913,8.052282863
4.225240946,-7.858374239,0.071742179,1.533051379,-0.010397595,-0.030052922,-0.005514812,0.097193173,8.219050002
4.233666897,-7.858746575,0.071807181,1.533086494,-0.00635162,-0.016853073,-0.000350967,0.097190249,8.222928975
4.244328022,-7.859153122,0.071944654,1.533069645,-0.000464007,-0.004456509,-0.007127321,0.097130854,8.129135953
4.250000954,-7.859587717,0.072157309,1.5329676,-0.011611556,-0.02672553,-0.022136291,0.096946385,8.09076286
4.258615017,-7.859950833,0.072037345,1.533115695,-0.003633805,-0.005254921,-0.028362076,0.096710034,7.968745943
4.266740084,-7.860457194,0.072531531,1.532812361,-0.005604065,-0.004192449,0.023582315,0.096906554,8.352571996
4.275141954,-7.861193762,0.074062189,1.531661304,-0.020106256,-0.030281872,0.05458548,0.097361433,8.705538829
4.283326864,-7.861644428,0.074219649,1.531574715,-0.025253317,-0.04207727,0.052091019,0.097795525,8.762517239
4.29161191,-7.862600361,0.076750078,1.529610902,-0.017853796,-0.024592787,0.046245598,0.098180905,8.700791139
4.300914049,-7.863269005,0.078060204,1.528619151,-0.009596373,0.009046754,0.108310995,0.099083496,9.134739572
4.308506012,-7.864549937,0.082192508,1.525408914,-0.000107368,0.0245241,0.074838503,0.09970715,8.891791852
4.316920042,-7.862857148,0.073268954,1.532327389,-0.019972228,-0.032523515,0.057117572,0.10018313,8.960424647
4.325172901,-7.863027213,0.072778037,1.532654151,-0.008630941,-0.00214153,0.083218625,0.100876619,9.112759605
4.333520889,-7.863284526,0.072757452,1.532655226,-0.018987005,-0.046186483,0.028377176,0.101113095,8.841811171
4.341717005,-7.863528589,0.072819554,1.532597108,0.001649239,0.014624911,0.042101806,0.101463944,8.808920572
4.349888086,-7.863837274,0.073274004,1.532261439,-0.010174828,-0.030223611,0.013772997,0.101578719,8.718692891
4.358337879,-7.864163837,0.073897434,1.531808361,0.008473028,0.006484387,-0.003940709,0.101545879,8.461448622
4.366730928,-7.864361548,0.074162346,1.531605278,0.018428973,0.030852859,0.035386809,0.101840769,8.682061323
4.375705957,-7.864536635,0.074351658,1.531398298,-0.005506733,-0.053599585,-0.042889807,0.101483354,8.303843369
4.383363008,-7.86463934,0.074370057,1.531357345,0.019758169,-0.003697472,-0.034089958,0.101199271,8.159466906
4.392068863,-7.864744688,0.074488769,1.531263052,0.020309255,-0.002319245,-0.075030435,0.100574018,7.822709578
4.400228024,-7.864811759,0.07444051,1.531228521,0.00862717,-0.036047341,-0.117814772,0.099592228,7.53558439
4.408686876,-7.86494498,0.074828746,1.530890043,0.0294762,-0.007925096,-0.10100032,0.098750559,7.436383484
4.417613029,-7.865023846,0.074977444,1.530719942,0.029718483,-0.031370322,-0.171730663,0.09731947,6.840775577
4.425235033,-7.865110806,0.07525111,1.530461552,0.017774154,-0.058207927,-0.166038279,0.095935817,6.850120055
4.433444023,-7.865150602,0.075340338,1.530375439,0.032798415,-0.019081737,-0.142286118,0.0947501,6.801283433
4.441809893,-7.865288686,0.075861301,1.529902682,0.017633211,-0.046024404,-0.112882018,0.093809416,7.030424463
4.450412989,-7.865293866,0.075753811,1.529941691,0.028294398,-0.007015121,-0.061490025,0.093296999,7.2548291
4.458474874,-7.865345345,0.075861055,1.529766703,0.024885926,-0.003873553,-0.005807536,0.093248603,7.651762163
4.466772079,-7.865407279,0.076083768,1.529509036,0.014937961,-0.016379116,0.055598701,0.093711926,8.178864365
4.475092888,-7.865446332,0.076179259,1.52936412,0.013065121,-0.016069609,0.07564468,0.094342298,8.380691054
4.483522892,-7.865446579,0.076106313,1.529326783,0.008926,-0.031543219,0.029935838,0.094591763,8.121760194
4.492493868,-7.86552133,0.076304993,1.52909575,0.017326325,-0.021822833,-0.031469916,0.094329514,7.62252964
4.500357866,-7.865547242,0.076263068,1.529049239,0.022369466,-0.001441141,-0.000384866,0.094326307,7.794314254
4.509001017,-7.865590343,0.076245772,1.529009948,0.027551956,0.016523016,0.073986672,0.094942863,8.314552494
4.51652503,-7.865732571,0.076526247,1.528742506,-0.005526371,-0.044866671,0.15638965,0.09624611,9.222772311
4.525542974,-7.865907773,0.076894548,1.52837299,0.005758603,-0.00250305,0.213539795,0.098025608,9.674036441
4.533662081,-7.866035749,0.077010522,1.528154453,-0.012099987,-0.048247495,0.165878983,0.099407933,9.596567527
4.542062998,-7.866122785,0.076813706,1.528221562,0.015129779,0.008892081,0.130963988,0.100499299,9.25335672
4.550291061,-7.866144018,0.076368819,1.528424826,0.007270624,-0.016343384,0.172730764,0.101938722,9.720639012
4.558721066,-7.866282512,0.076596665,1.528138509,0.020188449,0.010075266,0.139865977,0.103104272,9.501110915
4.566745043,-7.866352273,0.076528205,1.528113511,0.023068262,-0.000597683,0.01747008,0.103249856,8.662566876
4.575294018,-7.866470839,0.07686748,1.527714618,0.023060042,-0.014478346,0.004445337,0.103286901,8.582676203
4.583513021,-7.866469511,0.076548306,1.527837257,0.024159018,-0.016312535,0.067226237,0.103847119,9.053191941
4.592051029,-7.866528324,0.07674393,1.527578094,0.0059654,-0.076068177,0.009156853,0.103923426,8.802831288
4.600195885,-7.866463557,0.076478515,1.52763901,0.027291833,-0.027927087,0.00704335,0.103982121,8.638182238
4.608355999,-7.866336917,0.076006775,1.527910398,0.044527975,0.014231698,0.08763179,0.104712386,9.124153104
4.616867065,-7.866337319,0.076387981,1.527461384,0.024106804,-0.038573665,0.094113245,0.105496663,9.38595129
4.625390053,-7.866170397,0.076200751,1.527447364,0.02837213,-0.027534823,0.123341068,0.106524505,9.64074924
4.633558035,-7.866000068,0.0760745,1.527445127,0.053865791,0.035825307,0.16137511,0.107869298,9.826128936
4.641929865,-7.865898664,0.076321541,1.527153369,0.054347283,0.038145551,0.157463553,0.109181494,9.905744282
4.650120974,-7.865647714,0.076195961,1.527111866,0.025749566,-0.048103571,0.048422273,0.109585013,9.411201585
4.658879995,-7.865375831,0.076219494,1.526875747,0.029750273,-0.046326183,0.047250058,0.109978763,9.410371578
4.666681051,-7.86518193,0.076623782,1.526407099,0.05967621,0.007136297,0.022955819,0.110170062,9.048722117
4.674917936,-7.864894792,0.076583132,1.526274656,0.031751274,-0.052425868,0.023285699,0.110364109,9.268921047
4.683299065,-7.864712568,0.076856975,1.525906571,0.031941187,-0.051915405,0.009235512,0.110441072,9.177861033
4.691703081,-7.864472361,0.076723017,1.525870332,0.056792903,0.002277723,0.024224295,0.110642941,9.117444894
4.700780869,-7.864262873,0.076585115,1.525857503,0.071557913,0.042534789,0.044471001,0.111013533,9.176720577
4.70902586,-7.864126164,0.076640423,1.525733257,0.050363367,0.003787976,0.047593578,0.111410146,9.381664065
4.716841936,-7.864005157,0.076704258,1.525610196,0.057420775,0.024051849,-0.023506631,0.111214257,8.825553771
4.724946976,-7.863906279,0.076948465,1.525355536,0.033260818,-0.032313365,-0.035511302,0.11091833,8.895063978
4.733264923,-7.863745406,0.077033207,1.525188088,0.025256207,-0.043762289,0.012025947,0.111018546,9.284047501
4.74189806,-7.863558691,0.076894523,1.525193689,0.027229953,-0.03024617,0.061586524,0.111531767,9.647979373
4.750056982,-7.863343179,0.076592839,1.525352527,0.034090856,-0.009257451,0.022699829,0.111720932,9.345566255
4.75850606,-7.863353089,0.077001351,1.524975943,0.060046776,0.062243998,0.101036327,0.112562902,9.757896653
4.767335892,-7.86330329,0.076992945,1.524959881,0.052765582,0.045556469,0.056656202,0.113035037,9.547087766
4.775066853,-7.863363723,0.077537234,1.524549796,0.042799685,0.019467644,0.028080832,0.113269044,9.445347306
4.783571959,-7.863245712,0.077429257,1.524636172,0.020731986,-0.042224658,-0.017251941,0.113125278,9.288816765
4.792145014,-7.863171578,0.077590939,1.52450685,0.060902086,0.055652903,-0.0339676,0.112842214,8.855311002
4.800461054,-7.863012876,0.07746384,1.52460768,0.026563913,-0.020141309,0.034610162,0.113130632,9.597756753
4.808729887,-7.862821151,0.077420758,1.524622539,0.028178176,-0.026727714,0.005905481,0.113179845,9.398238232
4.816807985,-7.862617568,0.077442861,1.524522342,0.027531,-0.025487585,0.013407847,0.113291577,9.462495857
4.825116873,-7.862403236,0.077503543,1.524408006,0.057113792,0.048434956,0.062143401,0.113809438,9.621179671
4.833492041,-7.862288034,0.078236329,1.523782682,0.067910982,0.07422269,0.034196275,0.114094407,9.374813568
4.842045069,-7.862037675,0.078402807,1.523574819,0.019161304,-0.043189136,-0.033300526,0.113816903,9.247524319
4.850106955,-7.861681037,0.078118423,1.523731551,0.034485898,-0.015232674,-0.008587174,0.113745343,9.301988084
4.858419895,-7.861447415,0.078471066,1.523433045,0.043004811,0.010210368,0.050024002,0.11416221,9.673358763
4.866930962,-7.861187924,0.07875297,1.523230027,0.049440303,0.034922086,0.078567496,0.114816939,9.872473187
4.875701904,-7.860773793,0.078225334,1.523575163,0.01828882,-0.037808125,0.076849923,0.115457355,10.14225719
4.883800983,-7.860358233,0.077734322,1.523940499,0.055930878,0.0498464,0.035132656,0.115750127,9.60652166
4.891802073,-7.8601011,0.0782334,1.523565509,0.045275249,0.019072003,-0.073354607,0.115138839,8.893347129
4.900007963,-7.859812307,0.078714567,1.523209,0.021354718,-0.040072954,-0.054805755,0.114682124,9.158052361
4.908416986,-7.859324559,0.078489071,1.523322786,0.047789548,0.034546966,0.018186894,0.114833682,9.471359652
4.916789055,-7.859013456,0.078982736,1.522917704,0.007324374,-0.042731971,0.069944429,0.115416552,10.16270479
4.925211906,-7.858701218,0.079542268,1.522517049,0.01542141,-0.004953094,0.061254527,0.115927006,10.07881832
4.933453083,-7.858232934,0.079556524,1.522588171,0.018607708,0.013423926,0.123446253,0.116955725,10.56279276
4.941811085,-7.857679558,0.079081097,1.523006509,0.018885575,0.027780534,0.172904274,0.118396594,11.01438251
4.950192928,-7.857265974,0.079022153,1.523084541,0.029778052,0.060650878,0.09306366,0.119172124,10.45060156
4.958814859,-7.856812669,0.078799388,1.523336842,0.005968339,-0.000492,0.128696976,0.120244599,10.96102943
4.967040062,-7.856507392,0.079206645,1.5230999,0.012209542,0.032307289,0.20126785,0.121921831,11.54507892
4.975364923,-7.856257816,0.079771151,1.522760777,-0.019045045,-0.023374464,0.227848656,0.12382057,12.10756138
4.983458996,-7.856004256,0.080170416,1.522535548,-0.000546772,0.036831964,0.286126113,0.126204954,12.56428644
4.991944075,-7.855713336,0.080348227,1.522490556,-0.003788484,0.042593685,0.295875062,0.12867058,12.85633409
5.000407934,-7.855274376,0.079764565,1.52306218,-0.013738202,0.02328392,0.36063771,0.131675894,13.62326662
5.00850296,-7.85488029,0.079362143,1.523488992,0.002991916,0.066679514,0.403037964,0.135034544,14.07179688
5.016939878,-7.854544248,0.079323347,1.523690495,-0.008840532,0.036755111,0.414511672,0.138488808,14.5284168
5.025215864,-7.854332864,0.07996691,1.523360375,-0.019314968,0.013238965,0.431572767,0.142085247,15.02389018
5.033585072,-7.853880797,0.079469426,1.523878347,-0.029709189,-0.017086973,0.406427039,0.145472139,15.21545016
5.041866064,-7.853641898,0.079772142,1.523736566,-0.001354453,0.03406184,0.386157141,0.148690116,15.14690223
5.050083876,-7.853383428,0.080202649,1.52354178,-0.009697302,-0.00843313,0.315453803,0.151318897,14.95540007
5.058610916,-7.853131462,0.080595022,1.523356681,0.017245873,0.018883331,0.303059862,0.153844396,14.90172225
5.066958904,-7.85270443,0.080113726,1.523811745,0.064199691,0.097201877,0.327815378,0.156576191,14.97144962
5.075293064,-7.852212602,0.079327225,1.524490675,0.037755923,0.010499568,0.371433277,0.159671468,15.73440967
5.083466053,-7.852013082,0.079975691,1.524151229,0.037592728,-0.019314703,0.202945493,0.161362681,14.73808078
5.092329025,-7.851713149,0.080230203,1.524057728,0.062272141,-0.011084057,0.192115424,0.162963643,14.63985919
5.100332975,-7.851366801,0.080182505,1.524183085,0.072944853,-0.022207438,0.197151693,0.164606573,14.75025741
5.10865593,-7.850990852,0.079953966,1.524519387,0.078340863,-0.036139056,0.182878785,0.166130563,14.75297007
5.117104053,-7.850803163,0.080518691,1.524223974,0.123746055,0.025684881,0.219560745,0.167960236,14.84530403
5.125159025,-7.850388165,0.080028937,1.524690411,-1.58258172,-3.028843662,6.662447957,0.223480636,19
5.133607864,-7.850031629,0.079874363,1.524891637,0.094653589,-0.028744387,0.575534049,0.228276753,19
5.142212868,-7.849816628,0.080393559,1.524580253,0.048027627,0.012532154,1.439048773,0.240268826,19
5.150456905,-7.849453992,0.080070044,1.52491188,51.81260738,-6.697911476,1.605935814,0.253651624,-19
5.158784866,-7.849352353,0.080663031,1.524565179,4.810307397,-0.391441265,-0.477266399,0.249674404,-12.34784646
5.167543888,-7.84921993,0.080911264,1.524539045,4.648514947,-0.065833127,-0.770575118,0.243252945,-14.01867316
5.175297022,-7.849078978,0.080993996,1.524668241,5.038013368,-0.576012228,-0.939843786,0.235420914,-18.06389075
5.183768034,-7.848950046,0.080958346,1.524916714,4.96144614,-0.458149838,-1.087241168,0.22636057,-19
5.192269087,-7.848763745,0.080576329,1.525448056,4.966436149,-0.42606923,-1.166189141,0.216642328,-19
5.200470924,-7.848713876,0.080793445,1.525449952,4.982217038,-0.476571337,-1.796036723,0.201675355,-19
5.208478928,-7.848645629,0.080659172,1.525729555,5.024895467,-0.501762176,-2.212247668,0.183239958,-19
5.216814995,-7.848779066,0.08121212,1.525516658,5.07864088,-0.469566082,-2.115929061,0.165607216,-19
5.225813866,-7.848822219,0.081095412,1.525820576,5.111042264,-0.443375321,-1.952792927,0.149333941,-19
5.233632088,-7.848899075,0.080932357,1.526168538,5.139538915,-0.4295433,-2.091506426,0.131904721,-19
5.241983891,-7.849038044,0.081129999,1.52634586,5.175791722,-0.413871028,-2.583402093,0.11037637,-19
5.250277996,-7.849088144,0.080771477,1.526899821,5.163441166,-0.317170327,-3.061961232,0.084860027,-19
5.258499861,-7.849203393,0.080678798,1.527193011,5.172410874,-0.232152168,-3.356377361,0.056890215,-19
5.266891956,-7.849378352,0.080881263,1.527279431,5.179506043,-0.171261225,-3.202294514,0.030204428,-19
5.275680065,-7.849602672,0.081450581,1.527102655,5.211825945,-0.147738362,-2.607477165,0.008475451,-19
5.283516884,-7.849655885,0.081330188,1.527381699,5.244616137,-0.144854457,-2.109373163,-0.009102658,-19
5.292049885,-7.849725179,0.081704378,1.527300045,5.253041573,-0.135379467,-1.849714717,-0.024516948,-19
5.300198078,-7.849607274,0.081773118,1.52747757,5.262065169,-0.151721995,-1.793777535,-0.039465094,-19
5.308743,-7.849205133,0.080906536,1.528361103,5.273732312,-0.167787697,-2.066457453,-0.056685573,-19
5.316977024,-7.848908414,0.080996962,1.528497511,5.272694178,-0.177405225,-2.117386175,-0.074330457,-19
5.325527906,-7.848573351,0.081358921,1.528388977,5.302384824,-0.201201015,-1.888049099,-0.0900642,-19
5.333769083,-7.848046306,0.081528231,1.528382028,5.317884906,-0.220906367,-1.550201715,-0.102982548,-19
5.341904879,-7.847416324,0.081706274,1.528299076,5.069651963,-1.119099137,-0.3615882,-0.105995783,-19
5.350359917,-7.84672267,0.082141457,1.528110022,5.634751516,0.56525021,-1.130712884,-0.11541839,-19
5.358803988,-7.845741746,0.081756087,1.528493441,5.381814717,-0.344039551,-0.332124092,-0.118186091,-19
5.367110014,-7.853008066,0.104859831,1.500957924,5.390142703,-0.422407527,-0.297471945,-0.120665024,-19
5.375751972,-7.852185542,0.105676229,1.500903102,5.409531936,-0.501588423,-0.249170956,-0.122741448,-19
5.383792877,-7.85182166,0.107805946,1.501099777,5.407881825,-0.571784972,-0.127439507,-0.123803444,-19
5.708632946,-7.41985906,0.074178715,1.555418789,5.440971225,-0.643665576,0.300751751,-0.12129718,-19
5.717014074,-7.380210106,0.070284919,1.562162686,5.432894505,-0.717164347,0.540283958,-0.116794813,-19
5.725395918,-7.342480794,0.06571267,1.570960614,5.468307067,-0.808048634,0.870937127,-0.109537004,-19
5.733561039,-7.300535775,0.061738959,1.576085652,5.496405921,-0.887488011,1.116718214,-0.100231019,-19
5.742198944,-7.259388262,0.05771027,1.581644379,5.468891831,-0.975318475,1.05652799,-0.091426619,-19
5.750200987,-7.218205525,0.053829818,1.587072995,5.508223791,-1.045480301,1.175690736,-0.081629196,-19
5.758857012,-7.17673301,0.050246498,1.591498666,5.499649784,-1.113767774,0.969424749,-0.073550656,-19
5.767085075,-7.134798008,0.04729421,1.595017463,5.481822203,-1.177249806,0.982957162,-0.065359347,-19
5.775486946,-7.09240996,0.044211591,1.598134786,5.555913933,-1.248283888,1.369151338,-0.053949752,-19
5.783731937,-7.049742264,0.040431178,1.600817933,5.536447694,-1.300896269,1.300628329,-0.043111183,-19
5.792258024,-7.006814037,0.036444504,1.602902545,5.562576753,-1.336301504,1.417247356,-0.031300788,-19
5.800317049,-6.963565,0.032858991,1.604225656,5.512656477,-1.403613019,1.140587099,-0.021795896,-19
5.808765888,-6.920467137,0.02954273,1.605239114,6.7381443,-1.953345618,1.595462486,-0.008500375,-19
5.817035913,-6.877323446,0.026065256,1.605758483,5.663350766,-1.509130426,0.844796457,-0.001460405,-19
5.825558901,-6.834137482,0.022622118,1.605635459,5.578521692,-1.512257999,1.040543502,0.007210791,-19
5.834110975,-6.790696725,0.019340249,1.604772451,5.612331431,-1.557590597,1.03699774,0.015852439,-19
5.842769861,-6.747004389,0.015892302,1.603167553,5.637466152,-1.579052325,1.018033257,0.02433605,-19
5.850409985,-6.703269854,0.012151768,1.600966599,5.339321755,2.481378948,-81.55564194,-0.6552943,-19
5.85886097,-6.65950334,0.008345562,1.597973117,5.415386303,2.326217396,1.450555604,-0.643206337,-19
5.867276907,-6.615705376,0.004541111,1.594087262,3.745195971,-2.766902076,83.26935936,0.050704991,19
5.875499964,-6.571997372,0.000619162,1.589349959,5.619851143,-1.514273639,1.732935045,0.065146117,-17.3586241
5.883811951,-6.528140726,-0.003616626,1.583705832,5.69727357,-1.708331172,1.099960137,0.074312451,-19
5.892297983,-6.484249048,-0.007789428,1.577319017,5.708964914,-1.702955419,0.973814192,0.08242757,-19
5.900501013,-6.4432257,-0.030851944,1.563575896,5.720169743,-1.6985126,1.109584126,0.091674104,-19
5.908992052,-6.396039389,-0.016030972,1.562847383,5.657500536,-1.550654325,1.188154383,0.101575391,-18.24121917
5.917443991,-6.35184184,-0.020205527,1.554712254,5.774348247,-1.752931557,1.230414129,0.111828842,-17.73635969
5.925667048,-6.307674309,-0.024361073,1.545810915,5.798795166,-1.78261993,1.10788753,0.121061238,-17.93859197
5.933858871,-6.263445782,-0.028656672,1.536143226,5.761469232,-1.699044728,0.938117284,0.128878882,-18.24376988
5.942322016,-6.219313428,-0.033196312,1.525849776,5.813864047,-1.78125476,0.853685006,0.135992923,-18.51659443
5.95065093,-6.174954176,-0.037802109,1.515038996,5.754142045,-1.646951593,0.868511636,0.14323052,-17.48892551
5.959032059,-6.13068492,-0.042450857,1.503827573,5.260561782,-0.746715119,0.782988434,0.149755424,-14.81181924
5.967427969,-6.086124919,-0.047172287,1.49215265,5.284617671,-0.765011711,0.617317609,0.154899737,-15.65569672
5.97558403,-6.041291461,-0.051945281,1.480210799,5.807973518,-1.657059708,0.832062919,0.161833595,-16.50718384
5.983933926,-5.996649752,-0.056666031,1.467956207,6.219639955,-2.329797001,0.756271918,0.168135861,-18.79226037
5.992624044,-5.951611123,-0.061401791,1.455530109,6.417882406,-2.633655738,0.653017715,0.173577675,-19
6.000529051,-5.906586655,-0.066255524,1.442905986,5.211212381,-0.507258673,0.193394339,0.175189295,-16.49898841
6.008801937,-5.861643087,-0.07117823,1.430132907,6.595181757,-2.806043531,0.400584393,0.178527498,-19
6.017066956,-5.8159721,-0.076168667,1.417249052,4.956896004,-0.04500236,0.173911692,0.179976762,-14.83079677
6.025556087,-5.770345118,-0.081252591,1.404429915,5.966205605,-1.686180993,0.487658463,0.184040583,-17.97746639
6.033680916,-5.724361522,-0.086357153,1.391848819,6.052516831,-1.808435452,0.69357588,0.189820382,-16.57217775
6.042355061,-5.678688551,-0.091424173,1.379153624,6.425779023,-2.40210749,0.729628572,0.19590062,-17.90362579
6.05053997,-5.622677743,-0.104486866,1.362399032,6.657039817,-2.750753047,0.81615735,0.202701931,-18.04244127
6.058814049,-5.57550157,-0.109730476,1.349754035,6.289969582,-2.137180603,0.651689458,0.208132677,-16.66852928
6.06713891,-5.528924227,-0.114848634,1.337487423,5.994169501,-1.673819773,0.30718837,0.21069258,-17.15076778
6.07651186,-5.48195492,-0.120058765,1.32525051,5.654668139,-1.824276777,9.300591849,0.288197512,19
6.084115982,-5.434669746,-0.125440833,1.313238805,5.88764129,-2.091975743,0.945012542,0.296072616,-4.750808834
