Time,xPos,yPos,zPos,xVel,yVel,zVel,ptich,roll,yaw,pitchVel,rollVel,yawVel,elevAngle
2.433651924,-1.461964224,-0.104321825,1.422996552,0.029881052,0.01894724,0.000250588,0.06392024,0.076852442,1.600326426,-0.01164115,0.075623434,0.113257824,-2.712863769
2.441774845,-1.461713714,-0.104141164,1.423037155,0.030061187,0.021679259,0.004872362,0.063981159,0.077793968,1.601039602,0.007310257,0.112983051,0.08558112,-2.652837409
2.450330973,-1.461460391,-0.104015767,1.423128932,0.030398742,0.015047598,0.011013166,0.064137665,0.079130859,1.601833583,0.018780717,0.160426998,0.095277634,-2.589681723
2.458412886,-1.461177025,-0.103877353,1.423184572,0.034003872,0.016609694,0.006676861,0.064352239,0.080465311,1.602351921,0.025748909,0.160134245,0.062200661,-2.529782225
2.467248917,-1.460912192,-0.103746959,1.423223601,0.031779971,0.015647345,0.004683457,0.064652211,0.081644333,1.602663998,0.035996618,0.14148263,0.037449223,-2.491335203
2.475162029,-1.460618009,-0.103594078,1.423252149,0.035301998,0.018345744,0.003425771,0.064786693,0.082710697,1.602887947,0.016137814,0.127963634,0.026873855,-2.430071314
2.484003067,-1.460302553,-0.103448016,1.423291208,0.03785474,0.017527433,0.004687099,0.064845588,0.083620843,1.603190368,0.007067407,0.109217484,0.036290462,-2.368115352
2.492401838,-1.459996364,-0.103296669,1.423299858,0.03674264,0.018161579,0.001037999,0.064768439,0.0842605,1.603320977,-0.009257893,0.076758944,0.015673164,-2.3417226
2.500166893,-1.459698786,-0.103153933,1.423319462,0.035709303,0.017128334,0.002352395,0.064731036,0.084719873,1.603257327,-0.004488344,0.05512476,-0.00763805,-2.31504117
2.508368969,-1.459368159,-0.103013567,1.423301672,0.039675324,0.016843932,-0.002134754,0.064460076,0.084890591,1.603112417,-0.032515175,0.020486154,-0.017389157,-2.270338008
2.517138958,-1.459057911,-0.10292931,1.423254871,0.037229686,0.010110817,-0.005616072,0.064098877,0.08466005,1.602971581,-0.043343918,-0.027664942,-0.016900395,-2.236105457
2.525284052,-1.458731398,-0.102826287,1.423217016,0.039181575,0.012362824,-0.004542688,0.063968969,0.084174383,1.602627085,-0.015588962,-0.058280042,-0.041339428,-2.212605028
2.533458948,-1.458368795,-0.102687393,1.423157086,0.043512373,0.016667262,-0.007191587,0.063731355,0.083292836,1.602180085,-0.028513674,-0.105785708,-0.053640061,-2.204578908
2.542350054,-1.458032798,-0.10256357,1.423054975,0.040319696,0.01485876,-0.012253231,0.063401302,0.082051703,1.601813821,-0.039606382,-0.14893586,-0.043951664,-2.205615536
2.550087929,-1.457660634,-0.102421944,1.422886352,0.044659593,0.01699511,-0.020234753,0.062731846,0.080433192,1.601222283,-0.080334692,-0.194221369,-0.070984531,-2.213936493
2.558817863,-1.457263562,-0.102264126,1.422726567,0.047648724,0.018938161,-0.019174307,0.062080545,0.07881744,1.600616297,-0.078156111,-0.193890196,-0.072718335,-2.222094878
2.567256927,-1.456820024,-0.102090825,1.42255049,0.053224583,0.020796087,-0.021129188,0.061197258,0.077079792,1.599825412,-0.105994484,-0.208517755,-0.094906197,-2.2006
2.575091839,-1.456336254,-0.10189842,1.422290235,0.058052289,0.023088568,-0.031230554,0.059812644,0.07521576,1.598936497,-0.166153633,-0.223683855,-0.106669828,-2.190472405
2.583406925,-1.455898871,-0.101713391,1.422062493,0.052485992,0.022203501,-0.02732913,0.058679456,0.073586698,1.598034398,-0.135982522,-0.195487473,-0.108251874,-2.202672306
2.591704845,-1.455426056,-0.101549894,1.421787885,0.056737878,0.019619681,-0.032952908,0.057153436,0.071932978,1.596869367,-0.183122431,-0.198446376,-0.139803693,-2.221860388
2.600448847,-1.454886394,-0.101335403,1.421506803,0.064759378,0.02573894,-0.033729901,0.055428158,0.070599431,1.595450205,-0.207033312,-0.160025649,-0.170299508,-2.253139941
2.608451843,-1.454374298,-0.101120744,1.421206587,0.061451487,0.025759022,-0.036025905,0.053461083,0.069564345,1.594079405,-0.23604904,-0.12421038,-0.164496009,-2.295239189
2.617433071,-1.453828872,-0.100911571,1.420881648,0.065451111,0.025100754,-0.038992651,0.051233973,0.068743361,1.592617544,-0.267253175,-0.098518006,-0.175423317,-2.335189182
2.625413895,-1.453220746,-0.100696094,1.420521796,0.072975182,0.025857304,-0.043182233,0.04876026,0.067843094,1.591234929,-0.296845549,-0.108032125,-0.165913723,-2.376751173
2.633460999,-1.452601,-0.100498961,1.420059652,0.074369567,0.023655869,-0.05545723,0.04556709,0.066549946,1.589999879,-0.383180416,-0.155177679,-0.148206063,-2.423225168
2.641851902,-1.45197988,-0.100295,1.419620097,0.074534392,0.024475358,-0.052746698,0.04233007,0.065283062,1.588788354,-0.388442386,-0.152026145,-0.145382982,-2.483820162
2.650372028,-1.451352954,-0.10007171,1.419187585,0.075231105,0.026794755,-0.051901376,0.039063994,0.064102543,1.587569874,-0.391929142,-0.141662195,-0.146217582,-2.547101636
2.659369946,-1.450761284,-0.099888326,1.418778285,0.071000388,0.022006139,-0.049116053,0.036082621,0.063061635,1.586333289,-0.357764764,-0.124909038,-0.148390148,-2.620220783
2.667006016,-1.450223517,-0.099707579,1.418436442,0.064532036,0.021689657,-0.041021104,0.033318127,0.062334355,1.585311515,-0.331739337,-0.087273602,-0.12261291,-2.693622194
2.675579071,-1.449710939,-0.099545882,1.418076675,0.061509306,0.019403606,-0.043172002,0.030782284,0.061727848,1.584326224,-0.304301141,-0.072780812,-0.118234963,-2.773197616
2.683624029,-1.449243052,-0.099413631,1.417700772,0.056146414,0.01587014,-0.045108408,0.028467573,0.06127192,1.583398989,-0.277765303,-0.054711346,-0.111268156,-2.848203207
2.691627979,-1.448806524,-0.099252645,1.417419303,0.052383377,0.019318287,-0.033776296,0.026608813,0.061158111,1.582428264,-0.223051139,-0.013657087,-0.116487032,-2.907512228
2.700909853,-1.448352634,-0.099063891,1.417181941,0.054466876,0.022650471,-0.028483391,0.024805986,0.061215115,1.581445548,-0.216339275,0.00684045,-0.117925891,-2.97981464
2.709231853,-1.447972143,-0.098917801,1.416918332,0.045658937,0.017530873,-0.031633115,0.023058101,0.061221446,1.580638049,-0.209746232,0.000759733,-0.096899955,-3.048917254
2.717550039,-1.447595494,-0.098799081,1.41668431,0.045197808,0.014246377,-0.028082604,0.021736888,0.061369567,1.579893429,-0.158545594,0.017774491,-0.089354349,-3.1260351
2.725148916,-1.447227014,-0.098666223,1.416497918,0.044217674,0.015943003,-0.022367098,0.020908661,0.061499892,1.579040233,-0.099387221,0.015639092,-0.1023835,-3.196452413
2.733659029,-1.446960201,-0.098509658,1.41638599,0.032017557,0.018787727,-0.013431291,0.020848193,0.061651382,1.578289784,-0.007256131,0.018178712,-0.090053938,-3.252087377
2.742123842,-1.446745644,-0.098321262,1.416329602,0.025746834,0.022607506,-0.006766655,0.021174652,0.06181323,1.577674429,0.039175042,0.019421732,-0.073842532,-3.306924597
2.750544071,-1.446568566,-0.098154662,1.416304245,0.02124933,0.019991986,-0.003042738,0.021300908,0.061919629,1.577339816,0.015150711,0.012767936,-0.040153624,-3.351624282
2.759140968,-1.446409873,-0.098000782,1.416283813,0.019043123,0.018465617,-0.002451945,0.020791437,0.062044085,1.577287298,-0.061136491,0.014934668,-0.006302166,-3.410281251
2.767534018,-1.446246973,-0.097826911,1.41620591,0.019548052,0.020864523,-0.009348321,0.020021447,0.061771918,1.577497016,-0.092398789,-0.032659954,0.025166157,-3.489302928
2.776139975,-1.446103662,-0.097644966,1.416151332,0.017197296,0.021833413,-0.006549341,0.01974399,0.061536227,1.577939066,-0.03329486,-0.028282987,0.053046074,-3.540226638
2.784574032,-1.446012628,-0.097409514,1.416159278,0.010924089,0.028254287,0.000953505,0.019753972,0.06167051,1.578322746,0.001197825,0.016113942,0.046041511,-3.571733706
2.792645931,-1.445969002,-0.097131616,1.416228674,0.005235131,0.033347752,0.008327467,0.020157741,0.062111059,1.578487989,0.048452327,0.05286596,0.019829187,-3.617910519
2.800176859,-1.445994308,-0.096872319,1.416370698,-0.003036776,0.031115664,0.017042975,0.021067503,0.063085568,1.57853066,0.109171427,0.116941092,0.005120492,-3.655275316
2.808255911,-1.446086339,-0.096577888,1.416567582,-0.011043679,0.035331673,0.023626022,0.02202071,0.064129975,1.578644154,0.114384855,0.125328835,0.013619334,-3.718536126
2.816880941,-1.44622405,-0.096242931,1.416791543,-0.016525361,0.040194883,0.026875369,0.022937547,0.065072579,1.579008862,0.110020384,0.113112395,0.04376491,-3.762032331
2.8261199,-1.446404588,-0.09593782,1.417046977,-0.021664503,0.036613325,0.030652024,0.024062812,0.065778172,1.57963511,0.13503187,0.084671199,0.075149849,-3.784723649
2.833703041,-1.446648351,-0.095624936,1.417338784,-0.029251599,0.03754608,0.035016858,0.025537689,0.066442085,1.580454757,0.176985184,0.079669618,0.098357638,-3.829278949
2.842109919,-1.44689183,-0.095278684,1.417703803,-0.029217471,0.04155019,0.0438023,0.027628028,0.067271338,1.581144312,0.250840732,0.099510345,0.082746564,-3.907916291
2.850113869,-1.447207455,-0.09495255,1.418091206,-0.037875055,0.039136055,0.046488321,0.029719468,0.068041146,1.581643263,0.250972771,0.092376898,0.05987407,-3.913228113
2.858597994,-1.447588323,-0.094539958,1.41853311,-0.045704087,0.04951102,0.053028525,0.032154245,0.068883135,1.581887469,0.29217327,0.101038732,0.029304787,-3.934002812
2.867228031,-1.448024755,-0.094093827,1.419009129,-0.052371905,0.053535784,0.057122209,0.03493506,0.069987582,1.58200375,0.333697804,0.132533637,0.013953743,-3.984336435
2.87518096,-1.448461573,-0.093663345,1.419502541,-0.052418153,0.051657796,0.059209551,0.037486819,0.07142836,1.582357127,0.306211119,0.17289333,0.042405176,-4.019077974
2.883467913,-1.448934915,-0.093162696,1.42000208,-0.056800979,0.060077957,0.059944647,0.040018975,0.07289807,1.583032039,0.3038587,0.176365227,0.080989474,-4.031493434
2.892014027,-1.449397555,-0.092657585,1.420472649,-0.055516799,0.060613259,0.056468218,0.042707175,0.074146605,1.583635204,0.322583967,0.149824236,0.07237985,-4.074275732
2.900436878,-1.449885901,-0.092108755,1.420944331,-0.058601586,0.065859594,0.056601827,0.045226802,0.075483435,1.584093655,0.302355229,0.160419592,0.05501409,-4.109420145
2.908437967,-1.450364458,-0.091547858,1.421413313,-0.057426792,0.067307666,0.05627787,0.047634135,0.077033989,1.58426503,0.288879986,0.186066427,0.020565004,-4.125106787
2.917105913,-1.450808789,-0.090942568,1.421901549,-0.053319702,0.072634763,0.058588342,0.049855949,0.078655024,1.584081863,0.266617665,0.194524159,-0.021980102,-4.142470878
2.925226927,-1.451244972,-0.090313096,1.42236716,-0.052341999,0.075536657,0.05587334,0.051466279,0.080111102,1.583769111,0.193239635,0.174729382,-0.037530207,-4.192555363
2.93362093,-1.451680191,-0.089701909,1.4227749,-0.052226247,0.07334243,0.048928767,0.05228997,0.081512362,1.583645903,0.098842841,0.168151281,-0.01478496,-4.234309177
2.94165206,-1.452110199,-0.089090391,1.423199591,-0.051600959,0.073382229,0.050962891,0.053650181,0.082819292,1.583243145,0.163225365,0.156831502,-0.048330972,-4.270517282
2.950461864,-1.452574709,-0.088444003,1.423553396,-0.055741194,0.07756655,0.042456596,0.054283583,0.083725669,1.583024103,0.076008236,0.108765305,-0.026285077,-4.314020863
2.958359957,-1.453013951,-0.08776245,1.423949407,-0.052709082,0.081786306,0.047521415,0.055274123,0.08465599,1.582419562,0.118864796,0.111638475,-0.072544883,-4.367699176
2.967015028,-1.453474016,-0.087078175,1.424403658,-0.055207786,0.082113059,0.054510087,0.056129024,0.085566757,1.581525279,0.102588174,0.109292072,-0.107313952,-4.404434639
2.975121975,-1.453940054,-0.086391096,1.424829537,-0.055924604,0.082449381,0.051105438,0.057077287,0.086216739,1.580382294,0.113791509,0.077997812,-0.137158143,-4.47373645
2.983631849,-1.454377844,-0.085720257,1.425173291,-0.052534754,0.080500676,0.041250556,0.057785517,0.086390078,1.578767664,0.084987545,0.020800721,-0.193755678,-4.52950281
2.991518974,-1.454864105,-0.085042623,1.425504243,-0.058351284,0.081316086,0.039714162,0.05832811,0.086286,1.577118189,0.065111189,-0.012489423,-0.197936971,-4.597946938
3.00029707,-1.455322971,-0.084295371,1.425810618,-0.055063965,0.089670324,0.036765009,0.058758509,0.085846246,1.575074274,0.051647896,-0.052770477,-0.24526984,-4.648409102
3.00851202,-1.455791206,-0.08350438,1.426182281,-0.05618818,0.094918875,0.044599608,0.05939606,0.08542985,1.57305359,0.076506075,-0.049967465,-0.242482105,-4.726050265
3.016609907,-1.456292242,-0.082766513,1.4265629,-0.060124287,0.088543996,0.045674248,0.060848189,0.085008771,1.571069631,0.174255489,-0.050529535,-0.238074985,-4.782930041
3.02508688,-1.456801258,-0.082000302,1.426842719,-0.061081967,0.091945328,0.033578303,0.061904885,0.084072835,1.568901508,0.126803564,-0.112312251,-0.260174848,-4.871032032
3.033922911,-1.4573005,-0.081221269,1.427138228,-0.059909077,0.09348405,0.035461096,0.063017759,0.08312705,1.566728133,0.133544921,-0.113494255,-0.260804924,-4.929319137
3.042510033,-1.457790499,-0.080414102,1.4275342,-0.058799839,0.096860003,0.047516639,0.06414926,0.082401817,1.564445228,0.135780127,-0.087027958,-0.273948595,-5.025367287
3.050180912,-1.458282816,-0.079623032,1.42777483,-0.059077985,0.094928374,0.028875611,0.06477536,0.081247105,1.562003795,0.075131988,-0.138565394,-0.292972018,-5.110348596
3.058263063,-1.458739924,-0.078831304,1.42798593,-0.054853011,0.095007434,0.025331916,0.065480413,0.079963159,1.559537075,0.084606299,-0.154073552,-0.296006331,-5.174866547
3.066788912,-1.459226093,-0.078019432,1.428245375,-0.058340277,0.097424569,0.031133491,0.066040454,0.078664356,1.557167331,0.067205001,-0.155856404,-0.284369263,-5.286210382
3.074980021,-1.459708636,-0.077164883,1.428497543,-0.057905193,0.102545927,0.030260058,0.066488951,0.077625487,1.554857468,0.053819636,-0.124664165,-0.277183564,-5.385000644
3.083483934,-1.460192977,-0.076360816,1.428678409,-0.058120898,0.096487981,0.021703943,0.06665502,0.076411644,1.552493734,0.01992824,-0.145661193,-0.283648105,-5.481534485
3.091897011,-1.460705746,-0.075517947,1.428920727,-0.061532213,0.101144349,0.029078217,0.06717623,0.07540186,1.550214682,0.062545228,-0.121174079,-0.27348625,-5.587749684
3.100033045,-1.461163945,-0.074660473,1.429154008,-0.054983899,0.102896849,0.02799365,0.067268725,0.074608137,1.547807458,0.011099383,-0.095246732,-0.288866893,-5.689922706
3.109140873,-1.461653549,-0.073833266,1.429317193,-0.058752517,0.099264805,0.019582267,0.066690611,0.073720837,1.545438687,-0.06937369,-0.106476004,-0.284252569,-5.809945387
3.117703915,-1.462151727,-0.073050221,1.429482868,-0.059781413,0.093965399,0.01988099,0.066409009,0.072782928,1.542979698,-0.033792252,-0.112549078,-0.295078668,-5.909762077
3.124894857,-1.462695547,-0.072237946,1.429731913,-0.065258326,0.097473082,0.029885325,0.066350169,0.072199935,1.540872726,-0.007060842,-0.069959242,-0.252836631,-6.028440193
3.133234978,-1.463290504,-0.071397528,1.430005903,-0.07139485,0.100850162,0.032878814,0.06640917,0.071320456,1.538667629,0.007080155,-0.1055374,-0.264611629,-6.13763898
3.14181304,-1.463902768,-0.070547338,1.430289074,-0.073471746,0.102022692,0.033980565,0.066768728,0.070655864,1.536326007,0.043147005,-0.079751124,-0.280994612,-6.25243651
3.149992943,-1.464502811,-0.06971686,1.430561767,-0.072005065,0.099657385,0.032723097,0.066495834,0.070073713,1.534180467,-0.032747279,-0.06985809,-0.257464858,-6.358247506
3.158432007,-1.465125079,-0.068910553,1.430891002,-0.074672198,0.096756893,0.039508311,0.066467494,0.069558071,1.531972548,-0.003400874,-0.061877078,-0.264950248,-6.471528092
3.167360067,-1.465758084,-0.068105762,1.431219982,-0.075960556,0.096574895,0.039477567,0.066952362,0.068864982,1.529559757,0.058184234,-0.083170594,-0.289534904,-6.590642498
3.175040007,-1.466433772,-0.067330725,1.4316058,-0.081082558,0.093004429,0.046298167,0.067271306,0.068411141,1.527501538,0.03827319,-0.054460983,-0.246986286,-6.699917593
3.183588028,-1.467157725,-0.066584429,1.431992676,-0.086874394,0.089555579,0.046425078,0.067442905,0.067752668,1.525775435,0.020591915,-0.079016744,-0.207132349,-6.790001325
3.191599846,-1.46792876,-0.065822949,1.432424296,-0.092524205,0.091377577,0.051794378,0.067694874,0.066969904,1.524155155,0.030236341,-0.093931725,-0.194433656,-6.909588219
3.199972868,-1.468734496,-0.065104171,1.432852687,-0.096688335,0.086253356,0.051407005,0.068459755,0.066058072,1.522742949,0.09178572,-0.109419801,-0.169464687,-7.02321969
3.208492994,-1.469564677,-0.064351443,1.433317458,-0.099621743,0.090327383,0.055772511,0.068891949,0.065027497,1.521498344,0.051863187,-0.123669045,-0.149352626,-7.132245815
3.216518879,-1.470434923,-0.063573684,1.433764697,-0.104429471,0.093331082,0.053668581,0.069362717,0.063779319,1.520483691,0.056492218,-0.14978134,-0.121758331,-7.259231587
3.225919008,-1.471314655,-0.062768965,1.434306754,-0.105567892,0.096566247,0.065046923,0.070390092,0.062821965,1.519304745,0.123285039,-0.114882397,-0.141473515,-7.374282522
3.233970881,-1.472270726,-0.062024271,1.434778747,-0.114728465,0.089363282,0.056639121,0.070868193,0.061666353,1.518533679,0.057372029,-0.138673461,-0.092527931,-7.490422814
3.241842031,-1.473239903,-0.06124929,1.435334628,-0.116301293,0.092997715,0.066705739,0.071299757,0.060795877,1.517789921,0.051787708,-0.104457163,-0.089250912,-7.639833714
3.250239849,-1.474252895,-0.060495879,1.435918964,-0.121558956,0.090409255,0.070120265,0.071849401,0.060132309,1.517061499,0.065957263,-0.079628161,-0.087410689,-7.745643572
3.258322954,-1.47530986,-0.059767918,1.436448905,-0.126835821,0.087355356,0.063592944,0.072090777,0.059266117,1.516109094,0.028965176,-0.103942989,-0.114288611,-7.881971781
3.266515017,-1.47637613,-0.058960203,1.43710115,-0.127952469,0.09692586,0.078269411,0.072708259,0.058680112,1.514913308,0.074097778,-0.070320675,-0.143494319,-8.010063956
3.274898052,-1.477492017,-0.058190208,1.437770654,-0.133906397,0.092399308,0.080340469,0.073125571,0.058181335,1.513847414,0.050077518,-0.059853218,-0.127907242,-8.138277112
3.283274889,-1.478621796,-0.057439421,1.438478981,-0.135573447,0.090094502,0.084999254,0.074137474,0.057734606,1.512687965,0.121428276,-0.053607412,-0.139133942,-8.253397727
3.291818857,-1.479774408,-0.056638063,1.439222662,-0.138313494,0.096163008,0.089241747,0.075446174,0.057189637,1.511464668,0.157044019,-0.065396323,-0.146795612,-8.414129533
3.299767971,-1.480977162,-0.055808354,1.43996428,-0.144330442,0.099564984,0.088994197,0.076784538,0.056697546,1.510212233,0.160603731,-0.059050923,-0.150292125,-8.568698519
3.30812788,-1.482183008,-0.054977334,1.440754062,-0.144701522,0.099722444,0.094773794,0.078116867,0.056312916,1.508838518,0.159879451,-0.046155665,-0.164845909,-8.699504495
3.316705942,-1.483377177,-0.054154311,1.441543928,-0.143300269,0.09876273,0.094783962,0.080043941,0.055812847,1.507244717,0.231248875,-0.060008213,-0.191256079,-8.831240105
3.324908972,-1.48461024,-0.053302379,1.442324614,-0.147967546,0.102231872,0.093682261,0.081171371,0.055353386,1.505487951,0.135291546,-0.055135333,-0.2108119,-8.9944822
3.333283901,-1.485871342,-0.052445945,1.443130783,-0.151332256,0.102772015,0.096740287,0.082834984,0.054770681,1.503764059,0.199633659,-0.069924625,-0.206867037,-9.126851602
3.342442989,-1.487164572,-0.0515754,1.443956551,-0.155187577,0.104465441,0.099092194,0.084819409,0.054121306,1.501985275,0.238130964,-0.077924969,-0.213454107,-9.262218938
3.349756002,-1.488485836,-0.050723943,1.444753901,-0.158551767,0.10217487,0.095681968,0.086738752,0.053470895,1.500061442,0.230321152,-0.078049331,-0.230859985,-9.416678024
3.358312845,-1.489825131,-0.049855336,1.445559884,-0.160715409,0.104232819,0.096717967,0.088737784,0.052721619,1.497939234,0.239883847,-0.089913103,-0.254664866,-9.559847332
3.366611004,-1.491145403,-0.048950875,1.446401419,-0.158432614,0.108535374,0.100984175,0.091143462,0.052167996,1.495652326,0.288681326,-0.066434809,-0.27442903,-9.781138346
3.374956846,-1.492473314,-0.048064559,1.447190435,-0.159349308,0.106357815,0.094681941,0.092799734,0.051483456,1.493322777,0.198752618,-0.082144718,-0.27954582,-9.856180936
3.38339591,-1.493780753,-0.047162511,1.447920214,-0.156892627,0.108245797,0.087573501,0.094226286,0.050588327,1.490985178,0.171186292,-0.107415558,-0.280511942,-10.00243048
3.391516924,-1.495062424,-0.046228892,1.448722055,-0.153800515,0.112034326,0.09622091,0.09615742,0.049856107,1.488373381,0.231736051,-0.087866373,-0.31341557,-10.15497114
3.400200844,-1.496346874,-0.045336828,1.449518344,-0.15413405,0.107047598,0.095554723,0.097796622,0.049304845,1.485637013,0.196704271,-0.066151438,-0.328364177,-10.28713072
3.408869028,-1.497613895,-0.044491643,1.450300107,-0.152042538,0.10142224,0.093811502,0.099105638,0.048599219,1.482942286,0.157081869,-0.084675102,-0.32336722,-10.43457415
3.416823864,-1.498854648,-0.04361514,1.45115662,-0.148890331,0.105180356,0.10278159,0.100937464,0.047988782,1.479893853,0.219819128,-0.073252433,-0.365812046,-10.56582614
3.425134897,-1.500044904,-0.042805187,1.451986307,-0.142830787,0.097194435,0.099562356,0.102242857,0.046945379,1.476480249,0.156647222,-0.125208424,-0.409632397,-10.70885088
3.433459044,-1.501214336,-0.041956036,1.452825759,-0.140331813,0.10189804,0.100734311,0.103603784,0.045675482,1.47302598,0.163311171,-0.15238761,-0.414512342,-10.85324399
3.441661835,-1.502378218,-0.041114131,1.453768151,-0.13966586,0.101028614,0.113087046,0.105224116,0.044266113,1.469536943,0.194439935,-0.169124233,-0.418684479,-11.0165818
3.450188875,-1.503530337,-0.040370882,1.454636294,-0.138254253,0.089189856,0.104177133,0.106566683,0.042433718,1.465959472,0.161107943,-0.219887476,-0.42929643,-11.11828457
3.458365917,-1.504623314,-0.039650799,1.455549499,-0.131157272,0.086409944,0.109584658,0.1077718,0.04064274,1.462328408,0.144614043,-0.214917294,-0.435727744,-11.25098436
3.46675992,-1.505701957,-0.038974298,1.456482927,-0.129437059,0.081180227,0.112011299,0.109241489,0.038770893,1.458573782,0.176362695,-0.224621706,-0.450555068,-11.35485594
3.475251913,-1.506762656,-0.038345516,1.457430781,-0.127283966,0.075453811,0.113742469,0.111043365,0.036760275,1.454340459,0.216225102,-0.241274176,-0.507998834,-11.48735534
3.483690023,-1.507778048,-0.037695517,1.458367454,-0.121846962,0.077999867,0.11240075,0.113580086,0.034277908,1.449962219,0.304406623,-0.297884017,-0.525388764,-11.6042336
3.491948843,-1.508746801,-0.037014404,1.459393654,-0.116250365,0.081733565,0.123144024,0.116270874,0.031748093,1.4453668,0.322894486,-0.303577801,-0.551450217,-11.71732225
3.500432014,-1.509729552,-0.03635602,1.460454389,-0.117930154,0.079006082,0.127288199,0.119076948,0.028964669,1.44111111,0.336728868,-0.334010789,-0.510682894,-11.81736939
3.508539915,-1.510583518,-0.035765916,1.461464136,-0.102475938,0.07081242,0.121169701,0.121576957,0.025566782,1.436689887,0.300001068,-0.407746546,-0.53054666,-11.9428714
3.516994953,-1.511407421,-0.035206124,1.462435859,-0.098868341,0.067175066,0.116606711,0.123662611,0.021974011,1.432479186,0.250278526,-0.431132418,-0.505284133,-12.03930742
3.526018858,-1.512134929,-0.034697767,1.46351485,-0.087300965,0.061002846,0.12947886,0.126368856,0.018097283,1.428291393,0.32474937,-0.465207379,-0.502535225,-12.1298636
3.533382893,-1.51278314,-0.034148345,1.464507789,-0.077785301,0.065930684,0.119152692,0.127978647,0.014117457,1.424207114,0.193174997,-0.477579123,-0.490113466,-12.21661501
3.542135,-1.513359485,-0.03364737,1.465512181,-0.069161379,0.060116971,0.120527032,0.129840794,0.010232524,1.420334827,0.22345756,-0.466191997,-0.464674464,-12.29093198
3.551243067,-1.51381993,-0.033170055,1.466548074,-0.055253421,0.057277844,0.124307167,0.131215937,0.006735516,1.416514145,0.165017209,-0.419640938,-0.458481788,-12.34905411
3.559720039,-1.51418438,-0.032675832,1.467581415,-0.043734073,0.059306674,0.124000942,0.132261295,0.00376294,1.413156277,0.125442959,-0.356709074,-0.402944127,-12.40532923
3.56710887,-1.514484413,-0.032130613,1.468846714,-0.036003914,0.065426306,0.151835848,0.13354497,0.001547252,1.409671516,0.154041016,-0.265882613,-0.41817142,-12.44871891
3.575649977,-1.514616421,-0.031696782,1.469872696,-0.015840917,0.052059758,0.12311789,0.135170934,-0.001606187,1.405981539,0.19511564,-0.378412627,-0.442797212,-12.48974275
3.58397007,-1.514557421,-0.031318015,1.470926194,0.007079967,0.045452057,0.126419764,0.136835747,-0.004117747,1.402235663,0.199777575,-0.301387249,-0.449505152,-12.55046461
3.592334032,-1.514415647,-0.031016954,1.472026193,0.017012892,0.036127241,0.131999869,0.139016594,-0.007036862,1.398431042,0.261701614,-0.350293756,-0.456554432,-12.59124254
3.600570917,-1.514103986,-0.030685302,1.473060261,0.037399304,0.039798223,0.124088226,0.140615657,-0.009937793,1.394613324,0.1918876,-0.348111725,-0.458126181,-12.65312501
